Position:  15, Status:   44, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  15, Status:   42, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  16, Status:   44, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  16, Status:   42, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  17, Status:   44, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  17, Status:   42, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  18, Status:   44, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  18, Status:   45, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  19, Status:   46, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  19, Status:   47, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  20, Status:   48, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  20, Status:   47, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  21, Status:   48, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  21, Status:   47, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  22, Status:   48, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  22, Status:   47, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  23, Status:   48, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  23, Status:   47, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  24, Status:   48, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  24, Status:   47, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  25, Status:   48, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  25, Status:   47, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  26, Status:   48, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  26, Status:   49, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  27, Status:   50, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  27, Status:   49, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  28, Status:   50, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  28, Status:   49, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  29, Status:   50, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  29, Status:   51, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  29, Status:   52, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  29, Status:   54, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  28, Status:   52, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  28, Status:   54, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  27, Status:   52, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  27, Status:   54, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  26, Status:   52, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  26, Status:   53, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  25, Status:   30, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  24, Status:   31, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  24, Status:   30, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  23, Status:   31, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  23, Status:   30, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  22, Status:   31, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  22, Status:   30, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  21, Status:   31, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  21, Status:   30, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  20, Status:   31, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  20, Status:   30, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  19, Status:   31, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  19, Status:   30, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  18, Status:   31, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  18, Status:   32, Tape: ----------vvv-vvv-vvvvvvv-vvv-----------
Position:  18, Status:   33, Tape: ----------vvv-vvvvvvvvvvv-vvv-----------
Position:  19, Status:   34, Tape: ----------vvv-vvvvvvvvvvv-vvv-----------
Position:  19, Status:   35, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  18, Status:   36, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  18, Status:   35, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  17, Status:   36, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  17, Status:   35, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  16, Status:   36, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  16, Status:   35, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  15, Status:   36, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  15, Status:   35, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  14, Status:   36, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  14, Status:   37, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  13, Status:   38, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  13, Status:   40, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  12, Status:   38, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  12, Status:   40, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  11, Status:   38, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  11, Status:   40, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  10, Status:   38, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  10, Status:   39, Tape: ----------vvv-vvvv-vvvvvv-vvv-----------
Position:  10, Status:   41, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  10, Status:   43, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  11, Status:   41, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  11, Status:   43, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  12, Status:   41, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  12, Status:   43, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  13, Status:   41, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  13, Status:   43, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  14, Status:   41, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  14, Status:   42, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  15, Status:   44, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  15, Status:   42, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  16, Status:   44, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  16, Status:   42, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  17, Status:   44, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  17, Status:   42, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  18, Status:   44, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  18, Status:   42, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  19, Status:   44, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  19, Status:   45, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  20, Status:   46, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  20, Status:   47, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  21, Status:   48, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  21, Status:   47, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  22, Status:   48, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  22, Status:   47, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  23, Status:   48, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  23, Status:   47, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  24, Status:   48, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  24, Status:   47, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  25, Status:   48, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  25, Status:   47, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  26, Status:   48, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  26, Status:   49, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  27, Status:   50, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  27, Status:   49, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  28, Status:   50, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  28, Status:   49, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  29, Status:   50, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  29, Status:   49, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  30, Status:   50, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  30, Status:   51, Tape: ---------vvvv-vvvv-vvvvvv-vvv-----------
Position:  30, Status:   52, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  30, Status:   54, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  29, Status:   52, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  29, Status:   54, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  28, Status:   52, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  28, Status:   54, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  27, Status:   52, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  27, Status:   54, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  26, Status:   52, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  26, Status:   53, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  25, Status:   30, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  24, Status:   31, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  24, Status:   30, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  23, Status:   31, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  23, Status:   30, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  22, Status:   31, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  22, Status:   30, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  21, Status:   31, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  21, Status:   30, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  20, Status:   31, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  20, Status:   30, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  19, Status:   31, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  19, Status:   32, Tape: ---------vvvv-vvvv-vvvvvv-vvvv----------
Position:  19, Status:   33, Tape: ---------vvvv-vvvvvvvvvvv-vvvv----------
Position:  20, Status:   34, Tape: ---------vvvv-vvvvvvvvvvv-vvvv----------
Position:  20, Status:   35, Tape: ---------vvvv-vvvvv-vvvvv-vvvv----------
Position:  19, Status:   36, Tape: ---------vvvv-vvvvv-vvvvv-vvvv----------
Position:  19, Status:   35, Tape: ---------vvvv-vvvvv-vvvvv-vvvv----------
Position:  18, Status:   36, Tape: ---------vvvv-vvvvv-vvvvv-vvvv----------
Position:  18, Status:   35, Tape: ---------vvvv-vvvvv-vvvvv-vvvv----------
Position:  17, Status:   36, Tape: ---------vvvv-vvvvv-vvvvv-vvvv----------
Position:  17, Status:   35, Tape: ---------vvvv-vvvvv-vvvvv-vvvv----------
Position:  16, Status:   36, Tape: ---------vvvv-vvvvv-vvvvv-vvvv----------
Position:  16, Status:   35, Tape: ---------vvvv-vvvvv-vvvvv-vvvv----------
Position:  15, Status:   36, Tape: ---------vvvv-vvvvv-vvvvv-vvvv----------
Position:  15, Status:   35, Tape: ---------vvvv-vvvvv-vvvvv-vvvv----------
Position:  14, Status:   36, Tape: ---------vvvv-vvvvv-vvvvv-vvvv----------
Position:  14, Status:   37, Tape: ---------vvvv-vvvvv-vvvvv-vvvv----------
Position:  13, Status:   38, Tape: ---------vvvv-vvvvv-vvvvv-vvvv----------
Position:  13, Status:   40, Tape: ---------vvvv-vvvvv-vvvvv-vvvv----------
Position:  12, Status:   38, Tape: ---------vvvv-vvvvv-vvvvv-vvvv----------
